hour,price_usd_mwh,charge_mw,discharge_mw,soc_mwh
4134,25.44,1.0,0.0,2.6311
4135,32.52,0.4761,0.0,3.5585
4136,68.58,0.0,1.0,4.0
4137,45.06,0.0,1.0,2.9217
4138,27.84,1.0,0.0,1.8433
4139,40.42,0.0,0.0,2.7707
4140,32.03,1.0,0.0,2.7707
4141,111.93,0.0,1.0,3.6981
4142,39.91,0.0,0.0,2.6197
4143,35.98,0.989,0.0,2.6197
4144,76.57,0.0,1.0,3.5369
4145,26.65,1.0,0.0,2.4586
4146,54.3,0.0,1.0,3.3859
4147,103.99,0.0,1.0,2.3076
4148,47.15,0.0,1.0,1.2293
4149,24.99,1.0,0.0,0.151
4150,37.42,0.0,0.0,1.0783
4151,68.26,0.0,1.0,1.0783
4152,38.05,0.0,0.0,0.0
4153,23.46,1.0,0.0,0.0
4154,23.67,1.0,0.0,0.9274
4155,24.46,1.0,0.0,1.8547
4156,34.97,0.4884,0.0,2.7821
4157,53.29,0.0,1.0,3.235
4158,53.36,0.0,1.0,2.1567
4159,47.39,0.0,1.0,1.0783
4160,26.62,1.0,0.0,0.0
4161,26.48,1.0,0.0,0.9274
4162,47.94,0.0,1.0,1.8547
4163,22.76,1.0,0.0,0.7764
4164,31.27,0.4761,0.0,1.7038
4165,37.31,0.0,0.0,2.1453
4166,24.35,1.0,0.0,2.1453
4167,28.83,1.0,0.0,3.0726
4168,45.24,0.0,0.0,4.0
4169,60.78,0.0,1.0,4.0
4170,76.46,0.0,1.0,2.9217
4171,1113.61,0.0,1.0,1.8433
4172,50.58,0.0,0.7094,0.765
4173,35.44,0.0,0.0,0.0
4174,29.66,1.0,0.0,0.0
4175,34.44,0.4761,0.0,0.9274
4176,38.65,0.0,0.0,1.3689
4177,35.53,0.0,0.0,1.3689
4178,14.48,1.0,0.0,1.3689
4179,-11.91,1.0,0.0,2.2962
4180,47.15,0.0,1.0,3.2236
4181,34.43,1.0,0.0,2.1453
4182,22.57,1.0,0.0,3.0726
4183,92.48,0.0,1.0,4.0
4184,42.15,0.0,0.0,2.9217
4185,48.4,0.0,0.72,2.9217
4186,45.92,0.0,0.0,2.1453
4187,32.17,1.0,0.0,2.1453
4188,26.33,1.0,0.0,3.0726
4189,70.74,0.0,1.0,4.0
4190,51.7,0.0,0.4294,2.9217
4191,55.21,0.0,1.0,2.4586
4192,57.42,0.0,1.0,1.3803
4193,36.0,1.0,0.0,0.3019
4194,82.78,0.0,1.0,1.2293
4195,38.81,1.0,0.0,0.151
4196,54.64,0.0,1.0,1.0783
4197,26.02,1.0,0.0,0.0
4198,21.2,1.0,0.0,0.9274
4199,46.21,0.0,0.8906,1.8547
4200,25.32,1.0,0.0,0.8944
4201,15.8,1.0,0.0,1.8218
4202,36.62,1.0,0.0,2.7491
4203,62.94,0.0,1.0,3.6765
4204,50.49,0.0,1.0,2.5982
4205,30.71,1.0,0.0,1.5198
4206,37.3,1.0,0.0,2.4472
4207,55.52,0.0,1.0,3.3746
4208,63.3,0.0,1.0,2.2962
4209,37.65,1.0,0.0,1.2179
4210,40.55,0.0,0.0,2.1453
4211,40.8,0.0,0.0,2.1453
4212,41.38,0.0,0.0,2.1453
4213,32.25,1.0,0.0,2.1453
4214,35.02,1.0,0.0,3.0726
4215,67.36,0.0,1.0,4.0
4216,71.93,0.0,1.0,2.9217
4217,60.67,0.0,0.0,1.8433
4218,96.96,0.0,1.0,1.8433
4219,45.7,1.0,0.0,0.765
4220,87.64,0.0,1.0,1.6924
4221,56.05,0.5006,0.0,0.6141
4222,136.56,0.0,1.0,1.0783
4223,27.33,1.0,0.0,0.0
4224,26.49,1.0,0.0,0.9274
4225,36.83,1.0,0.0,1.8547
4226,34.95,1.0,0.0,2.7821
4227,59.51,0.0,1.0,3.7094
4228,24.66,1.0,0.0,2.6311
4229,46.29,0.0,0.0,3.5585
4230,56.06,0.0,1.0,3.5585
4231,2384.33,0.0,1.0,2.4802
4232,30.64,1.0,0.0,1.4018
4233,69.75,0.0,1.0,2.3292
4234,61.84,0.0,1.0,1.2509
4235,45.46,0.0,0.0,0.1725
4236,36.75,1.0,0.0,0.1725
4237,36.7,1.0,0.0,1.0999
4238,35.66,1.0,0.0,2.0273
4239,52.2,0.0,1.0,2.9546
4240,47.79,0.0,1.0,1.8763
4241,38.28,1.0,0.0,0.798
4242,36.94,1.0,0.0,1.7253
4243,40.35,0.0,0.0,2.6527
4244,53.86,0.0,1.0,2.6527
4245,46.08,0.0,0.0,1.5744
4246,47.03,0.0,0.32,1.5744
4247,49.61,0.0,1.0,1.2293
4248,27.17,1.0,0.0,0.151
4249,53.31,0.0,1.0,1.0783
4250,27.79,1.0,0.0,0.0
4251,25.93,1.0,0.0,0.9274
4252,37.01,0.3133,0.0,1.8547
4253,17.8,1.0,0.0,2.1453
4254,28.4,1.0,0.0,3.0726
4255,57.77,0.0,1.0,4.0
4256,23.43,1.0,0.0,2.9217
4257,63.23,0.0,1.0,3.849
4258,68.49,0.0,1.0,2.7707
4259,32.5,1.0,0.0,1.6924
4260,38.02,0.0,0.0,2.6197
4261,50.34,0.0,1.0,2.6197
4262,31.24,1.0,0.0,1.5414
4263,56.71,0.0,1.0,2.4688
4264,37.51,0.8262,0.0,1.3904
4265,43.74,0.0,0.0,2.1567
4266,40.44,0.0,0.0,2.1567
4267,59.4,0.0,1.0,2.1567
4268,75.0,0.0,1.0,1.0783
4269,43.77,0.0,0.0,0.0
4270,28.05,1.0,0.0,0.0
4271,28.6,1.0,0.0,0.9274
4272,38.99,0.0,0.0,1.8547
4273,61.06,0.0,1.0,1.8547
4274,35.15,0.0,0.0,0.7764
4275,26.45,1.0,0.0,0.7764
4276,41.02,0.0,1.0,1.7038
4277,31.23,1.0,0.0,0.6254
4278,32.92,0.9645,0.0,1.5528
4279,29.4,1.0,0.0,2.4472
4280,70.7,0.0,1.0,3.3746
4281,17.64,1.0,0.0,2.2962
4282,53.54,0.0,1.0,3.2236
4283,31.55,1.0,0.0,2.1453
4284,29.84,1.0,0.0,3.0726
4285,61.73,0.0,1.0,4.0
4286,28.75,1.0,0.0,2.9217
4287,33.1,0.1628,0.0,3.849
4288,45.47,0.0,0.88,4.0
4289,59.96,0.0,1.0,3.0511
4290,45.99,0.0,1.0,1.9727
4291,30.47,1.0,0.0,0.8944
4292,37.06,1.0,0.0,1.8218
4293,73.35,0.0,1.0,2.7491
4294,45.08,0.0,0.0,1.6708
4295,49.09,0.0,1.0,1.6708
4296,31.09,1.0,0.0,0.5925
4297,25.51,1.0,0.0,1.5198
4298,55.27,0.0,1.0,2.4472
4299,28.44,1.0,0.0,1.3689
4300,26.95,1.0,0.0,2.2962
4301,50.0,0.0,1.0,3.2236
4302,29.28,1.0,0.0,2.1453
4303,33.5,1.0,0.0,3.0726
4304,43.48,0.0,0.0,4.0
4305,43.05,0.0,0.0,4.0
4306,44.49,0.0,0.0,4.0
4307,77.42,0.0,1.0,4.0
4308,38.88,0.1628,0.0,2.9217
4309,14.9,1.0,0.0,3.0726
4310,41.51,0.0,0.0,4.0
4311,711.5,0.0,1.0,4.0
4312,48.49,0.0,0.0,2.9217
4313,56.72,0.0,1.0,2.9217
4314,53.32,0.0,0.7094,1.8433
4315,52.07,0.0,0.0,1.0783
4316,62.39,0.0,1.0,1.0783
4317,38.87,0.1628,0.0,0.0
4318,31.62,1.0,0.0,0.151
4319,121.19,0.0,1.0,1.0783
4320,26.6,1.0,0.0,0.0
4321,33.38,0.0,0.0,0.9274
4322,18.26,1.0,0.0,0.9274
4323,31.75,0.3133,0.0,1.8547
4324,22.78,1.0,0.0,2.1453
4325,29.28,1.0,0.0,3.0726
4326,54.53,0.0,1.0,4.0
4327,48.82,0.0,0.0,2.9217
4328,53.03,0.0,1.0,2.9217
4329,23.23,1.0,0.0,1.8433
4330,77.52,0.0,1.0,2.7707
4331,24.61,1.0,0.0,1.6924
4332,59.2,0.0,1.0,2.6197
4333,49.13,0.0,0.1494,1.5414
4334,45.47,0.0,0.0,1.3803
4335,31.34,1.0,0.0,1.3803
4336,50.52,0.0,1.0,2.3076
4337,44.28,0.0,0.0,1.2293
4338,54.58,0.0,1.0,1.2293
4339,48.75,0.0,0.0,0.151
4340,24.74,1.0,0.0,0.151
4341,69.81,0.0,1.0,1.0783
4342,42.97,0.0,0.0,0.0
4343,35.61,0.0,0.0,0.0
4344,28.18,1.0,0.0,0.0
4345,36.66,0.0,0.3106,0.9274
4346,22.61,1.0,0.0,0.5925
4347,13.89,1.0,0.0,1.5198
4348,36.52,0.0,0.0,2.4472
4349,41.12,0.0,1.0,2.4472
4350,35.38,0.0,0.0,1.3689
4351,27.78,1.0,0.0,1.3689
4352,44.98,0.0,1.0,2.2962
4353,25.95,1.0,0.0,1.2179
4354,28.54,1.0,0.0,2.1453
4355,28.81,1.0,0.0,3.0726
4356,46.73,0.0,1.0,4.0
4357,30.36,1.0,0.0,2.9217
4358,31.86,0.1628,0.0,3.849
4359,84.04,0.0,1.0,4.0
4360,54.37,0.0,1.0,2.9217
4361,58.97,0.0,1.0,1.8433
4362,47.62,0.0,0.0,0.765
4363,43.32,0.0,0.0,0.765
4364,23.57,1.0,0.0,0.765
4365,66.38,0.0,1.0,1.6924
4366,51.87,0.0,0.5694,0.6141
4367,39.75,0.0,0.0,0.0
4368,32.77,1.0,0.0,0.0
4369,41.96,0.0,0.3106,0.9274
4370,18.0,1.0,0.0,0.5925
4371,24.94,1.0,0.0,1.5198
4372,21.34,1.0,0.0,2.4472
4373,63.93,0.0,1.0,3.3746
4374,51.7,0.0,1.0,2.2962
4375,19.26,1.0,0.0,1.2179
4376,25.75,1.0,0.0,2.1453
4377,41.48,0.0,0.0,3.0726
4378,34.76,0.0,0.0,3.0726
4379,23.64,1.0,0.0,3.0726
4380,68.9,0.0,1.0,4.0
4381,38.57,0.1628,0.0,2.9217
4382,44.13,0.0,0.0,3.0726
4383,33.38,1.0,0.0,3.0726
4384,62.06,0.0,1.0,4.0
4385,45.98,0.0,0.0,2.9217
4386,49.23,0.0,0.5694,2.9217
4387,66.3,0.0,1.0,2.3076
4388,28.73,1.0,0.0,1.2293
4389,82.95,0.0,1.0,2.1567
4390,47.41,0.0,0.0,1.0783
4391,66.46,0.0,1.0,1.0783
4392,23.67,1.0,0.0,0.0
4393,23.54,1.0,0.0,0.9274
4394,20.71,1.0,0.0,1.8547
4395,33.57,0.0,1.0,2.7821
4396,32.6,0.0,0.0,1.7038
4397,-3.66,1.0,0.0,1.7038
4398,26.76,1.0,0.0,2.6311
4399,26.81,0.4761,0.0,3.5585
4400,43.12,0.0,0.86,4.0
4401,37.02,0.0,0.0,3.0726
4402,32.35,1.0,0.0,3.0726
4403,64.77,0.0,1.0,4.0
4404,33.99,1.0,0.0,2.9217
4405,54.08,0.0,1.0,3.849
4406,31.1,1.0,0.0,2.7707
4407,46.47,0.0,0.2894,3.6981
4408,47.41,0.0,1.0,3.3859
4409,29.08,1.0,0.0,2.3076
4410,89.88,0.0,1.0,3.235
4411,51.21,0.0,1.0,2.1567
4412,66.18,0.0,1.0,1.0783
4413,36.56,1.0,0.0,0.0
4414,42.1,0.0,0.0,0.9274
4415,31.43,1.0,0.0,0.9274
4416,53.3,0.0,1.0,1.8547
4417,36.37,1.0,0.0,0.7764
4418,35.47,1.0,0.0,1.7038
4419,49.61,0.0,1.0,2.6311
4420,47.89,0.0,1.0,1.5528
4421,45.21,0.0,0.44,0.4745
4422,23.27,1.0,0.0,0.0
4423,32.83,0.3256,0.0,0.9274
4424,30.95,1.0,0.0,1.2293
4425,56.37,0.0,1.0,2.1567
4426,43.78,0.0,1.0,1.0783
4427,23.23,1.0,0.0,0.0
4428,32.84,0.0,0.0,0.9274
4429,20.61,1.0,0.0,0.9274
4430,36.9,0.0,0.0,1.8547
4431,23.96,1.0,0.0,1.8547
4432,58.33,0.0,1.0,2.7821
4433,-3.52,1.0,0.0,1.7038
4434,106.6,0.0,1.0,2.6311
4435,-17.94,1.0,0.0,1.5528
4436,44.07,0.0,1.0,2.4802
4437,63.52,0.0,1.0,1.4018
4438,27.42,1.0,0.0,0.3235
4439,30.48,1.0,0.0,1.2509
4440,38.96,0.0,1.0,2.1782
4441,15.36,1.0,0.0,1.0999
4442,30.87,0.1273,0.0,2.0273
4443,21.64,1.0,0.0,2.1453
4444,33.19,0.0,0.0,3.0726
4445,23.78,1.0,0.0,3.0726
4446,44.52,0.0,1.0,4.0
4447,42.28,0.0,0.0,2.9217
4448,71.99,0.0,1.0,2.9217
4449,43.92,0.0,0.58,1.8433
4450,31.6,1.0,0.0,1.2179
4451,34.76,1.0,0.0,2.1453
4452,21.98,1.0,0.0,3.0726
4453,40.19,0.0,0.0,4.0
4454,46.33,0.0,0.0,4.0
4455,101.78,0.0,1.0,4.0
4456,39.1,1.0,0.0,2.9217
4457,48.23,0.0,0.4294,3.849
4458,44.81,0.0,0.0,3.3859
4459,58.15,0.0,1.0,3.3859
4460,58.56,0.0,1.0,2.3076
4461,46.95,0.0,0.0,1.2293
4462,65.6,0.0,1.0,1.2293
4463,34.49,1.0,0.0,0.151
4464,49.1,0.0,1.0,1.0783
4465,39.59,0.8017,0.0,0.0
4466,31.22,1.0,0.0,0.7435
4467,27.77,1.0,0.0,1.6708
4468,75.09,0.0,1.0,2.5982
4469,26.12,1.0,0.0,1.5198
4470,42.7,0.0,0.0,2.4472
4471,32.38,1.0,0.0,2.4472
4472,82.6,0.0,1.0,3.3746
4473,59.92,0.0,1.0,2.2962
4474,32.69,1.0,0.0,1.2179
4475,45.46,0.0,0.0,2.1453
4476,38.6,1.0,0.0,2.1453
4477,29.17,1.0,0.0,3.0726
4478,49.27,0.0,0.0,4.0
4479,49.27,0.0,0.0,4.0
4480,52.55,0.0,1.0,4.0
4481,52.33,0.0,0.0,2.9217
4482,63.91,0.0,1.0,2.9217
4483,58.65,0.0,1.0,1.8433
4484,52.45,0.0,0.5694,0.765
4485,38.32,1.0,0.0,0.151
4486,81.34,0.0,1.0,1.0783
4487,29.71,1.0,0.0,0.0
4488,40.48,0.0,0.72,0.9274
4489,29.38,1.0,0.0,0.151
4490,58.19,0.0,1.0,1.0783
4491,22.65,1.0,0.0,0.0
4492,24.89,1.0,0.0,0.9274
4493,24.82,1.0,0.0,1.8547
4494,43.19,0.0,1.0,2.7821
4495,26.1,1.0,0.0,1.7038
4496,37.49,0.0,0.0,2.6311
4497,20.73,1.0,0.0,2.6311
4498,45.21,0.0,1.0,3.5585
4499,31.97,0.6389,0.0,2.4802
4500,21.0,1.0,0.0,3.0726
4501,51.23,0.0,1.0,4.0
4502,23.97,1.0,0.0,2.9217
4503,56.97,0.0,1.0,3.849
4504,38.22,0.0,0.0,2.7707
4505,93.25,0.0,1.0,2.7707
4506,71.62,0.0,1.0,1.6924
4507,38.13,0.6634,0.0,0.6141
4508,37.36,1.0,0.0,1.2293
4509,59.42,0.0,1.0,2.1567
4510,41.12,0.0,0.0,1.0783
4511,40.55,0.0,0.0,1.0783
4512,54.53,0.0,1.0,1.0783
4513,25.35,1.0,0.0,0.0
4514,32.53,1.0,0.0,0.9274
4515,43.51,0.0,1.0,1.8547
4516,42.84,0.0,0.4506,0.7764
4517,33.04,1.0,0.0,0.2906
4518,34.94,1.0,0.0,1.2179
4519,23.02,1.0,0.0,2.1453
4520,30.7,1.0,0.0,3.0726
4521,49.34,0.0,1.0,4.0
4522,39.69,0.0,0.0,2.9217
4523,39.19,0.0,0.0,2.9217
4524,50.98,0.0,1.0,2.9217
4525,23.18,1.0,0.0,1.8433
4526,34.96,1.0,0.0,2.7707
4527,46.15,0.0,0.0,3.6981
4528,38.27,0.3256,0.0,3.6981
4529,88.07,0.0,1.0,4.0
4530,75.9,0.0,1.0,2.9217
4531,60.2,0.0,0.7094,1.8433
4532,96.73,0.0,1.0,1.0783
4533,28.52,1.0,0.0,0.0
4534,45.06,0.0,0.0,0.9274
4535,49.02,0.0,0.86,0.9274
4536,25.42,1.0,0.0,0.0
4537,36.68,1.0,0.0,0.9274
4538,21.44,1.0,0.0,1.8547
4539,39.76,0.0,0.0,2.7821
4540,46.84,0.0,1.0,2.7821
4541,38.51,0.0,0.0,1.7038
4542,20.26,1.0,0.0,1.7038
4543,30.22,1.0,0.0,2.6311
4544,54.25,0.0,1.0,3.5585
4545,44.57,0.0,0.0,2.4802
4546,16.26,1.0,0.0,2.4802
4547,59.11,0.0,1.0,3.4075
4548,37.26,0.8017,0.0,2.3292
4549,26.43,1.0,0.0,3.0726
4550,53.91,0.0,1.0,4.0
4551,34.16,1.0,0.0,2.9217
4552,38.57,0.1628,0.0,3.849
4553,60.63,0.0,1.0,4.0
4554,103.23,0.0,1.0,2.9217
4555,96.21,0.0,1.0,1.8433
4556,58.68,0.0,0.0,0.765
4557,56.78,0.0,0.0,0.765
4558,59.73,0.0,0.7094,0.765
4559,27.84,1.0,0.0,0.0
4560,43.96,0.0,0.5906,0.9274
4561,25.59,1.0,0.0,0.2906
4562,35.37,1.0,0.0,1.2179
4563,28.89,1.0,0.0,2.1453
4564,38.63,0.0,0.0,3.0726
4565,36.57,0.0,0.0,3.0726
4566,13.24,1.0,0.0,3.0726
4567,45.23,0.0,0.0,4.0
4568,55.86,0.0,1.0,4.0
4569,51.82,0.0,1.0,2.9217
4570,40.36,1.0,0.0,1.8433
4571,68.12,0.0,1.0,2.7707
4572,39.69,1.0,0.0,1.6924
4573,41.11,0.3023,0.0,2.6197
4574,54.96,0.0,1.0,2.9001
4575,49.26,0.0,0.0,1.8218
4576,35.91,1.0,0.0,1.8218
4577,22.83,1.0,0.0,2.7491
4578,46.93,0.0,0.0,3.6765
4579,71.29,0.0,1.0,3.6765
4580,45.82,0.0,0.0,2.5982
4581,64.06,0.0,1.0,2.5982
4582,47.8,0.0,0.0,1.5198
4583,67.98,0.0,1.0,1.5198
4584,31.7,1.0,0.0,0.4415
4585,39.05,1.0,0.0,1.3689
4586,37.84,1.0,0.0,2.2962
4587,53.02,0.0,1.0,3.2236
4588,17.87,1.0,0.0,2.1453
4589,29.94,1.0,0.0,3.0726
4590,52.35,0.0,0.58,4.0
4591,73.13,0.0,1.0,3.3746
4592,48.62,0.0,0.0,2.2962
4593,40.09,1.0,0.0,2.2962
4594,54.64,0.0,1.0,3.2236
4595,52.07,0.0,0.0,2.1453
4596,31.44,1.0,0.0,2.1453
4597,39.67,1.0,0.0,3.0726
4598,57.76,0.0,0.5694,4.0
4599,84.26,0.0,1.0,3.3859
4600,63.9,0.0,1.0,2.3076
4601,54.53,0.0,0.0,1.2293
4602,54.53,0.0,0.0,1.2293
4603,66.52,0.0,1.0,1.2293
4604,49.88,0.0,0.0,0.151
4605,51.82,0.0,0.0,0.151
4606,31.4,1.0,0.0,0.151
4607,68.33,0.0,1.0,1.0783
4608,23.63,1.0,0.0,0.0
4609,28.55,1.0,0.0,0.9274
4610,32.87,0.0,0.0,1.8547
4611,63.04,0.0,1.0,1.8547
4612,28.06,1.0,0.0,0.7764
4613,27.9,1.0,0.0,1.7038
4614,32.14,0.6389,0.0,2.6311
4615,76.22,0.0,1.0,3.2236
4616,16.74,1.0,0.0,2.1453
4617,31.33,1.0,0.0,3.0726
4618,109.24,0.0,1.0,4.0
4619,47.33,0.0,0.72,2.9217
4620,24.26,1.0,0.0,2.1453
4621,34.89,1.0,0.0,3.0726
4622,39.19,0.0,0.0,4.0
4623,58.57,0.0,1.0,4.0
4624,93.98,0.0,1.0,2.9217
4625,61.63,0.0,1.0,1.8433
4626,46.09,0.3379,0.0,0.765
4627,72.22,0.0,1.0,1.0783
4628,40.76,0.0,0.0,0.0
4629,33.84,0.0,0.0,0.0
4630,24.6,1.0,0.0,0.0
4631,25.14,0.4761,0.0,0.9274
4632,25.78,0.0,0.0,1.3689
4633,22.03,1.0,0.0,1.3689
4634,35.5,0.0,1.0,2.2962
4635,20.67,1.0,0.0,1.2179
4636,10.85,1.0,0.0,2.1453
4637,24.48,1.0,0.0,3.0726
4638,33.1,0.0,0.0,4.0
4639,34.56,0.0,0.0,4.0
4640,76.36,0.0,1.0,4.0
4641,35.96,0.0,0.0,2.9217
4642,57.26,0.0,1.0,2.9217
4643,38.3,0.0,0.0,1.8433
4644,35.26,0.3256,0.0,1.8433
4645,26.48,1.0,0.0,2.1453
4646,37.56,0.0,0.0,3.0726
4647,33.38,1.0,0.0,3.0726
4648,2835.9,0.0,1.0,4.0
4649,49.61,0.0,1.0,2.9217
4650,40.07,0.3379,0.0,1.8433
4651,77.72,0.0,1.0,2.1567
4652,60.53,0.0,1.0,1.0783
4653,41.6,0.0,0.0,0.0
4654,48.01,0.0,0.0,0.0
4655,42.29,0.0,0.0,0.0
4656,26.08,1.0,0.0,0.0
4657,34.16,0.0,0.0,0.9274
4658,25.64,1.0,0.0,0.9274
4659,22.64,1.0,0.0,1.8547
4660,18.5,1.0,0.0,2.7821
4661,31.17,0.3133,0.0,3.7094
4662,47.69,0.0,0.86,4.0
4663,33.55,1.0,0.0,3.0726
4664,108.58,0.0,1.0,4.0
4665,60.87,0.0,0.2894,2.9217
4666,66.51,0.0,1.0,2.6096
4667,51.01,0.0,0.0,1.5312
4668,68.56,0.0,1.0,1.5312
4669,26.97,1.0,0.0,0.4529
4670,15.67,1.0,0.0,1.3803
4671,37.38,1.0,0.0,2.3076
4672,60.22,0.0,0.0,3.235
4673,56.91,0.0,0.0,3.235
4674,61.51,0.0,1.0,3.235
4675,87.34,0.0,1.0,2.1567
4676,59.68,0.0,0.0,1.0783
4677,64.46,0.0,1.0,1.0783
4678,32.89,0.1628,0.0,0.0
4679,29.73,1.0,0.0,0.151
4680,62.25,0.0,1.0,1.0783
4681,34.57,0.0,0.0,0.0
4682,25.66,1.0,0.0,0.0
4683,25.39,1.0,0.0,0.9274
4684,26.05,0.3133,0.0,1.8547
4685,27.61,0.0,0.0,2.1453
4686,24.99,1.0,0.0,2.1453
4687,25.34,1.0,0.0,3.0726
4688,42.03,0.0,0.0,4.0
4689,36.33,0.0,0.0,4.0
4690,62.17,0.0,1.0,4.0
4691,42.85,0.0,0.0,2.9217
4692,39.39,0.0,0.0,2.9217
4693,-10.88,1.0,0.0,2.9217
4694,36.87,0.1628,0.0,3.849
4695,49.66,0.0,0.5694,4.0
4696,63.73,0.0,1.0,3.3859
4697,52.31,0.0,1.0,2.3076
4698,81.61,0.0,1.0,1.2293
4699,-4.27,1.0,0.0,0.151
4700,69.01,0.0,1.0,1.0783
4701,41.12,0.0,0.0,0.0
4702,24.27,1.0,0.0,0.0
4703,47.98,0.0,0.86,0.9274
4704,45.67,0.0,0.0,0.0
4705,40.87,0.0,0.0,0.0
4706,37.04,1.0,0.0,0.0
4707,27.97,1.0,0.0,0.9274
4708,24.68,1.0,0.0,1.8547
4709,42.98,0.0,0.0,2.7821
4710,45.52,0.0,0.4506,2.7821
4711,35.26,1.0,0.0,2.2962
4712,66.44,0.0,1.0,3.2236
4713,32.87,1.0,0.0,2.1453
4714,34.45,1.0,0.0,3.0726
4715,68.66,0.0,1.0,4.0
4716,48.71,0.0,0.4294,2.9217
4717,31.43,1.0,0.0,2.4586
4718,42.59,0.0,0.0,3.3859
4719,46.26,0.0,0.0,3.3859
4720,600.48,0.0,1.0,3.3859
4721,39.41,1.0,0.0,2.3076
4722,55.02,0.0,1.0,3.235
4723,48.69,0.0,0.0,2.1567
4724,57.09,0.0,1.0,2.1567
4725,72.57,0.0,1.0,1.0783
4726,40.95,0.0,0.0,0.0
4727,30.21,1.0,0.0,0.0
4728,39.75,0.0,0.86,0.9274
4729,29.84,1.0,0.0,0.0
4730,30.29,0.3133,0.0,0.9274
4731,28.56,1.0,0.0,1.2179
4732,-18.04,1.0,0.0,2.1453
4733,16.19,1.0,0.0,3.0726
4734,34.27,0.0,0.0,4.0
4735,42.9,0.0,0.86,4.0
4736,34.32,1.0,0.0,3.0726
4737,61.42,0.0,1.0,4.0
4738,56.23,0.0,1.0,2.9217
4739,38.13,0.0,0.0,1.8433
4740,32.73,1.0,0.0,1.8433
4741,34.29,1.0,0.0,2.7707
4742,37.17,0.3256,0.0,3.6981
4743,42.69,0.0,0.0,4.0
4744,46.56,0.0,0.88,4.0
4745,59.2,0.0,1.0,3.0511
4746,72.99,0.0,1.0,1.9727
4747,35.91,1.0,0.0,0.8944
4748,36.29,1.0,0.0,1.8218
4749,26.53,1.0,0.0,2.7491
4750,62.13,0.0,1.0,3.6765
4751,47.8,0.0,1.0,2.5982
4752,42.38,0.0,0.0,1.5198
4753,20.31,1.0,0.0,1.5198
4754,59.82,0.0,1.0,2.4472
4755,25.59,1.0,0.0,1.3689
4756,34.8,1.0,0.0,2.2962
4757,47.89,0.0,1.0,3.2236
4758,27.82,1.0,0.0,2.1453
4759,35.52,1.0,0.0,3.0726
4760,48.08,0.0,0.0,4.0
4761,121.98,0.0,1.0,4.0
4762,47.05,0.0,0.0,2.9217
4763,68.09,0.0,1.0,2.9217
4764,54.94,0.0,1.0,1.8433
4765,40.61,1.0,0.0,0.765
4766,27.3,1.0,0.0,1.6924
4767,63.64,0.0,1.0,2.6197
4768,29.47,1.0,0.0,1.5414
4769,95.0,0.0,1.0,2.4688
4770,60.21,0.0,1.0,1.3904
4771,21.87,1.0,0.0,0.3121
4772,46.58,0.0,0.0,1.2395
4773,61.58,0.0,1.0,1.2395
4774,42.27,0.989,0.0,0.1612
4775,56.3,0.0,1.0,1.0783
4776,26.4,1.0,0.0,0.0
4777,21.22,1.0,0.0,0.9274
4778,31.26,1.0,0.0,1.8547
4779,32.05,0.3133,0.0,2.7821
4780,29.07,1.0,0.0,3.0726
4781,54.62,0.0,1.0,4.0
4782,29.21,1.0,0.0,2.9217
4783,48.03,0.0,1.0,3.849
4784,46.29,0.0,1.0,2.7707
4785,26.04,1.0,0.0,1.6924
4786,26.71,1.0,0.0,2.6197
4787,39.01,0.0,0.0,3.5471
4788,72.13,0.0,1.0,3.5471
4789,43.77,0.0,0.3,2.4688
4790,21.12,1.0,0.0,2.1453
4791,14.8,1.0,0.0,3.0726
4792,64.39,0.0,1.0,4.0
4793,52.5,0.0,0.5694,2.9217
4794,83.78,0.0,1.0,2.3076
4795,40.66,1.0,0.0,1.2293
4796,59.37,0.0,1.0,2.1567
4797,65.93,0.0,1.0,1.0783
4798,39.31,0.0,0.0,0.0
4799,37.8,0.0,0.0,0.0
4800,35.89,0.1628,0.0,0.0
4801,40.56,0.0,0.0,0.151
4802,31.92,1.0,0.0,0.151
4803,44.61,0.0,1.0,1.0783
4804,27.96,1.0,0.0,0.0
4805,22.35,1.0,0.0,0.9274
4806,78.64,0.0,1.0,1.8547
4807,34.86,1.0,0.0,0.7764
4808,37.08,0.0,0.0,1.7038
4809,43.92,0.0,1.0,1.7038
4810,43.43,0.0,0.0,0.6254
4811,33.95,1.0,0.0,0.6254
4812,35.87,0.6389,0.0,1.5528
4813,35.27,1.0,0.0,2.1453
4814,41.1,0.0,0.0,3.0726
4815,19.28,1.0,0.0,3.0726
4816,96.31,0.0,1.0,4.0
4817,51.61,0.0,1.0,2.9217
4818,68.9,0.0,1.0,1.8433
4819,-14.69,1.0,0.0,0.765
4820,44.57,0.0,0.4294,1.6924
4821,38.78,0.0,0.0,1.2293
4822,76.95,0.0,1.0,1.2293
4823,35.77,1.0,0.0,0.151
4824,46.41,0.0,1.0,1.0783
4825,26.73,1.0,0.0,0.0
4826,27.4,0.1628,0.0,0.9274
4827,29.13,0.0,0.0,1.0783
4828,51.54,0.0,1.0,1.0783
4829,18.37,1.0,0.0,0.0
4830,24.85,1.0,0.0,0.9274
4831,21.8,1.0,0.0,1.8547
4832,30.94,0.0,0.0,2.7821
4833,33.85,0.0,1.0,2.7821
4834,24.12,1.0,0.0,1.7038
4835,30.08,0.0,0.0,2.6311
