species,field_id,works,cost_usd,fetched
Coeligena helianthea,19,1,0.0000,2026-09-09
Coeligena iris,23,10,0.0001,2026-09-09
Coeligena iris,11,4,0.0000,2026-09-09
Coeligena iris,22,2,0.0000,2026-09-09
Coeligena iris,13,1,0.0000,2026-09-09
Coeligena iris,17,1,0.0000,2026-09-09
Coeligena iris,33,1,0.0000,2026-09-09
Coeligena lutetiae,23,10,0.0001,2026-09-09
Coeligena lutetiae,13,6,0.0000,2026-09-09
Coeligena lutetiae,22,3,0.0000,2026-09-09
Coeligena lutetiae,11,1,0.0000,2026-09-09
Coeligena lutetiae,17,1,0.0000,2026-09-09
Coeligena lutetiae,19,1,0.0000,2026-09-09
Coeligena wilsoni,23,8,0.0001,2026-09-09
Coeligena wilsoni,13,5,0.0000,2026-09-09
Coeligena wilsoni,19,3,0.0000,2026-09-09
Coeligena wilsoni,11,1,0.0000,2026-09-09
Coeligena wilsoni,22,1,0.0000,2026-09-09
Coereba flaveola,23,69,0.0001,2026-09-09
Coereba flaveola,11,26,0.0000,2026-09-09
Coereba flaveola,13,16,0.0000,2026-09-09
Coereba flaveola,24,14,0.0000,2026-09-09
Coereba flaveola,22,5,0.0000,2026-09-09
Coereba flaveola,19,4,0.0000,2026-09-09
Coereba flaveola,29,1,0.0000,2026-09-09
Colaptes atricollis,23,15,0.0001,2026-09-09
Colaptes atricollis,11,2,0.0000,2026-09-09
Colaptes atricollis,22,2,0.0000,2026-09-09
Colaptes atricollis,13,1,0.0000,2026-09-09
Colaptes auricularis,23,8,0.0001,2026-09-09
Colaptes auricularis,11,2,0.0000,2026-09-09
Colaptes auricularis,22,2,0.0000,2026-09-09
Colaptes auricularis,13,1,0.0000,2026-09-09
Colaptes chrysoides,23,26,0.0001,2026-09-09
Colaptes chrysoides,11,2,0.0000,2026-09-09
Colaptes chrysoides,22,2,0.0000,2026-09-09
Colaptes chrysoides,12,1,0.0000,2026-09-09
Colaptes chrysoides,13,1,0.0000,2026-09-09
Colaptes pitius,23,14,0.0001,2026-09-09
Colaptes pitius,22,5,0.0000,2026-09-09
Colaptes pitius,11,1,0.0000,2026-09-09
Colaptes punctigula,23,12,0.0001,2026-09-09
Colaptes punctigula,22,3,0.0000,2026-09-09
Colaptes punctigula,20,1,0.0000,2026-09-09
Colibri coruscans,23,75,0.0001,2026-09-09
Colibri coruscans,22,22,0.0000,2026-09-09
Colibri coruscans,13,19,0.0000,2026-09-09
Colibri coruscans,11,4,0.0000,2026-09-09
Colibri coruscans,32,1,0.0000,2026-09-09
Colibri delphinae,23,32,0.0001,2026-09-09
Colibri delphinae,13,7,0.0000,2026-09-09
Colibri delphinae,22,7,0.0000,2026-09-09
Colibri delphinae,17,1,0.0000,2026-09-09
Colibri serrirostris,23,35,0.0001,2026-09-09
Colibri serrirostris,11,7,0.0000,2026-09-09
Colibri serrirostris,13,1,0.0000,2026-09-09
Colibri serrirostris,17,1,0.0000,2026-09-09
Colinus nigrogularis,23,9,0.0001,2026-09-09
Colinus nigrogularis,22,5,0.0000,2026-09-09
Colinus nigrogularis,11,3,0.0000,2026-09-09
Colinus nigrogularis,13,3,0.0000,2026-09-09
Colinus nigrogularis,12,1,0.0000,2026-09-09
Colius castanotus,23,6,0.0001,2026-09-09
Colius castanotus,13,1,0.0000,2026-09-09
Colius colius,23,10,0.0001,2026-09-09
Colius colius,19,2,0.0000,2026-09-09
Colius colius,13,1,0.0000,2026-09-09
Colius leucocephalus,23,7,0.0001,2026-09-09
Colius leucocephalus,13,1,0.0000,2026-09-09
Colius leucocephalus,22,1,0.0000,2026-09-09
Colius striatus,23,32,0.0001,2026-09-09
Colius striatus,11,6,0.0000,2026-09-09
Colius striatus,13,4,0.0000,2026-09-09
Colius striatus,22,3,0.0000,2026-09-09
Colius striatus,24,1,0.0000,2026-09-09
Colius striatus,27,1,0.0000,2026-09-09
Collocalia troglodytes,11,2,0.0001,2026-09-09
Collocalia troglodytes,23,2,0.0000,2026-09-09
Colluricincla harmonica,23,7,0.0001,2026-09-09
Colluricincla harmonica,11,4,0.0000,2026-09-09
Colluricincla harmonica,13,4,0.0000,2026-09-09
Colluricincla harmonica,17,1,0.0000,2026-09-09
Colluricincla harmonica,24,1,0.0000,2026-09-09
Colluricincla woodwardi,23,5,0.0001,2026-09-09
Colluricincla woodwardi,13,3,0.0000,2026-09-09
Colluricincla woodwardi,11,2,0.0000,2026-09-09
Colonia colonus,23,24,0.0001,2026-09-09
Colonia colonus,22,5,0.0000,2026-09-09
Colonia colonus,11,3,0.0000,2026-09-09
Colonia colonus,12,1,0.0000,2026-09-09
Colonia colonus,13,1,0.0000,2026-09-09
Colonia colonus,27,1,0.0000,2026-09-09
Colorhamphus parvirostris,23,15,0.0001,2026-09-09
Colorhamphus parvirostris,13,1,0.0000,2026-09-09
Columba albinucha,23,9,0.0001,2026-09-09
Columba albinucha,11,1,0.0000,2026-09-09
Columba albinucha,13,1,0.0000,2026-09-09
Columba albinucha,24,1,0.0000,2026-09-09
Columba albitorques,23,6,0.0001,2026-09-09
Columba albitorques,11,1,0.0000,2026-09-09
Columba albitorques,24,1,0.0000,2026-09-09
Columba arquatrix,23,18,0.0001,2026-09-09
Columba arquatrix,11,1,0.0000,2026-09-09
Columba arquatrix,13,1,0.0000,2026-09-09
Columba arquatrix,24,1,0.0000,2026-09-09
Columba bollii,23,19,0.0001,2026-09-09
Columba bollii,13,5,0.0000,2026-09-09
Columba bollii,22,2,0.0000,2026-09-09
Columba delegorguei,23,8,0.0001,2026-09-09
Columba delegorguei,12,2,0.0000,2026-09-09
Columba delegorguei,11,1,0.0000,2026-09-09
Columba delegorguei,13,1,0.0000,2026-09-09
Columba delegorguei,24,1,0.0000,2026-09-09
Columba elphinstonii,23,19,0.0001,2026-09-09
Columba elphinstonii,11,1,0.0000,2026-09-09
Columba elphinstonii,13,1,0.0000,2026-09-09
Columba elphinstonii,24,1,0.0000,2026-09-09
Columba elphinstonii,27,1,0.0000,2026-09-09
Columba guinea,23,33,0.0001,2026-09-09
Columba guinea,13,7,0.0000,2026-09-09
Columba guinea,11,5,0.0000,2026-09-09
Columba guinea,22,5,0.0000,2026-09-09
Columba guinea,27,4,0.0000,2026-09-09
Columba guinea,24,3,0.0000,2026-09-09
Columba hodgsonii,23,10,0.0001,2026-09-09
Columba hodgsonii,13,3,0.0000,2026-09-09
Columba hodgsonii,24,1,0.0000,2026-09-09
Columba iriditorques,23,3,0.0001,2026-09-09
Columba iriditorques,13,2,0.0000,2026-09-09
Columba iriditorques,22,1,0.0000,2026-09-09
Columba iriditorques,24,1,0.0000,2026-09-09
Columba iriditorques,29,1,0.0000,2026-09-09
Columba janthina,23,18,0.0001,2026-09-09
Columba janthina,13,7,0.0000,2026-09-09
Columba janthina,11,4,0.0000,2026-09-09
Columba janthina,22,2,0.0000,2026-09-09
Columba janthina,24,2,0.0000,2026-09-09
Columba janthina,16,1,0.0000,2026-09-09
Columba leucomela,23,11,0.0001,2026-09-09
Columba leucomela,13,3,0.0000,2026-09-09
Columba leucomela,24,2,0.0000,2026-09-09
Columba leuconota,23,10,0.0001,2026-09-09
Columba leuconota,22,3,0.0000,2026-09-09
Columba leuconota,11,1,0.0000,2026-09-09
Columba leuconota,13,1,0.0000,2026-09-09
Columba livia,23,733,0.0001,2026-09-09
Columba livia,11,527,0.0000,2026-09-09
Columba livia,24,286,0.0000,2026-09-09
Columba livia,13,257,0.0000,2026-09-09
Columba livia,27,250,0.0000,2026-09-09
Columba livia,22,122,0.0000,2026-09-09
Columba livia,28,57,0.0000,2026-09-09
Columba livia,32,50,0.0000,2026-09-09
Columba livia,34,40,0.0000,2026-09-09
Columba livia,33,25,0.0000,2026-09-09
Columba livia,19,23,0.0000,2026-09-09
Columba livia,17,20,0.0000,2026-09-09
Columba livia,26,19,0.0000,2026-09-09
Columba livia,12,11,0.0000,2026-09-09
Columba livia,29,7,0.0000,2026-09-09
Columba livia,36,6,0.0000,2026-09-09
Columba livia,16,5,0.0000,2026-09-09
Columba livia,18,3,0.0000,2026-09-09
Columba livia,25,3,0.0000,2026-09-09
Columba livia,20,2,0.0000,2026-09-09
Columba livia,21,2,0.0000,2026-09-09
Columba livia,30,2,0.0000,2026-09-09
Columba livia,14,1,0.0000,2026-09-09
Columba oenas,23,87,0.0001,2026-09-09
Columba oenas,22,14,0.0000,2026-09-09
Columba oenas,11,10,0.0000,2026-09-09
Columba oenas,13,9,0.0000,2026-09-09
Columba oenas,19,4,0.0000,2026-09-09
Columba oenas,17,2,0.0000,2026-09-09
Columba oenas,16,1,0.0000,2026-09-09
Columba oenas,24,1,0.0000,2026-09-09
Columba oenas,27,1,0.0000,2026-09-09
Columba oliviae,23,40,0.0001,2026-09-09
Columba oliviae,11,8,0.0000,2026-09-09
Columba oliviae,17,3,0.0000,2026-09-09
Columba oliviae,27,3,0.0000,2026-09-09
Columba oliviae,13,2,0.0000,2026-09-09
Columba oliviae,16,1,0.0000,2026-09-09
Columba oliviae,30,1,0.0000,2026-09-09
Columba palumbus,23,197,0.0001,2026-09-09
Columba palumbus,11,38,0.0000,2026-09-09
Columba palumbus,13,20,0.0000,2026-09-09
Columba palumbus,22,14,0.0000,2026-09-09
Columba palumbus,24,7,0.0000,2026-09-09
Columba palumbus,27,6,0.0000,2026-09-09
Columba palumbus,33,6,0.0000,2026-09-09
Columba palumbus,19,4,0.0000,2026-09-09
Columba palumbus,12,2,0.0000,2026-09-09
Columba pulchricollis,23,10,0.0001,2026-09-09
Columba pulchricollis,13,2,0.0000,2026-09-09
Columba pulchricollis,22,1,0.0000,2026-09-09
Columba rupestris,23,16,0.0001,2026-09-09
Columba rupestris,13,5,0.0000,2026-09-09
Columba rupestris,11,4,0.0000,2026-09-09
Columba rupestris,19,4,0.0000,2026-09-09
Columba rupestris,22,2,0.0000,2026-09-09
Columba rupestris,24,2,0.0000,2026-09-09
Columba rupestris,16,1,0.0000,2026-09-09
Columba rupestris,27,1,0.0000,2026-09-09
Columba rupestris,32,1,0.0000,2026-09-09
Columba sjostedti,23,5,0.0001,2026-09-09
Columba sjostedti,11,2,0.0000,2026-09-09
Columba sjostedti,13,1,0.0000,2026-09-09
Columba trocaz,23,22,0.0001,2026-09-09
Columba trocaz,13,2,0.0000,2026-09-09
Columba trocaz,22,1,0.0000,2026-09-09
Columba unicincta,23,4,0.0001,2026-09-09
Columba unicincta,11,3,0.0000,2026-09-09
Columba unicincta,22,1,0.0000,2026-09-09
Columba vitiensis,23,11,0.0001,2026-09-09
Columba vitiensis,33,3,0.0000,2026-09-09
Columba vitiensis,19,2,0.0000,2026-09-09
Columba vitiensis,11,1,0.0000,2026-09-09
Columba vitiensis,13,1,0.0000,2026-09-09
Columba vitiensis,24,1,0.0000,2026-09-09
Columbina buckleyi,23,10,0.0001,2026-09-09
Columbina buckleyi,11,4,0.0000,2026-09-09
Columbina buckleyi,13,3,0.0000,2026-09-09
Columbina buckleyi,22,2,0.0000,2026-09-09
Columbina cruziana,23,21,0.0001,2026-09-09
Columbina cruziana,11,6,0.0000,2026-09-09
Columbina cruziana,22,3,0.0000,2026-09-09
Columbina cruziana,20,2,0.0000,2026-09-09
Columbina cruziana,13,1,0.0000,2026-09-09
Columbina inca,23,60,0.0001,2026-09-09
Columbina inca,22,19,0.0000,2026-09-09
Columbina inca,13,16,0.0000,2026-09-09
Columbina inca,11,5,0.0000,2026-09-09
Columbina inca,19,2,0.0000,2026-09-09
Columbina inca,16,1,0.0000,2026-09-09
Columbina inca,17,1,0.0000,2026-09-09
Columbina inca,24,1,0.0000,2026-09-09
Columbina inca,33,1,0.0000,2026-09-09
Columbina minuta,23,29,0.0001,2026-09-09
Columbina minuta,22,5,0.0000,2026-09-09
Columbina minuta,11,3,0.0000,2026-09-09
Columbina minuta,13,2,0.0000,2026-09-09
Columbina minuta,27,2,0.0000,2026-09-09
Columbina minuta,14,1,0.0000,2026-09-09
Columbina minuta,17,1,0.0000,2026-09-09
Columbina passerina,23,100,0.0001,2026-09-09
Columbina passerina,22,6,0.0000,2026-09-09
Columbina passerina,11,5,0.0000,2026-09-09
Columbina passerina,24,3,0.0000,2026-09-09
Columbina passerina,13,2,0.0000,2026-09-09
Columbina passerina,26,1,0.0000,2026-09-09
Columbina picui,23,32,0.0001,2026-09-09
Columbina picui,11,8,0.0000,2026-09-09
Columbina picui,22,3,0.0000,2026-09-09
Columbina picui,13,2,0.0000,2026-09-09
Columbina picui,24,2,0.0000,2026-09-09
Columbina picui,27,2,0.0000,2026-09-09
Columbina picui,17,1,0.0000,2026-09-09
Columbina squammata,23,23,0.0001,2026-09-09
Columbina squammata,13,7,0.0000,2026-09-09
Columbina squammata,11,6,0.0000,2026-09-09
Columbina squammata,22,3,0.0000,2026-09-09
Columbina squammata,27,2,0.0000,2026-09-09
Columbina squammata,17,1,0.0000,2026-09-09
Columbina squammata,24,1,0.0000,2026-09-09
Columbina squammata,32,1,0.0000,2026-09-09
Columbina talpacoti,23,61,0.0001,2026-09-09
Columbina talpacoti,11,18,0.0000,2026-09-09
Columbina talpacoti,24,10,0.0000,2026-09-09
Columbina talpacoti,13,7,0.0000,2026-09-09
Columbina talpacoti,22,5,0.0000,2026-09-09
Columbina talpacoti,27,4,0.0000,2026-09-09
Columbina talpacoti,33,2,0.0000,2026-09-09
Columbina talpacoti,17,1,0.0000,2026-09-09
Columbina talpacoti,36,1,0.0000,2026-09-09
Compsothraupis loricata,23,8,0.0001,2026-09-09
Compsothraupis loricata,11,3,0.0000,2026-09-09
Compsothraupis loricata,19,2,0.0000,2026-09-09
Conioptilon mcilhennyi,23,12,0.0001,2026-09-09
Conioptilon mcilhennyi,13,4,0.0000,2026-09-09
Conioptilon mcilhennyi,11,3,0.0000,2026-09-09
Conioptilon mcilhennyi,22,2,0.0000,2026-09-09
Conirostrum albifrons,23,12,0.0001,2026-09-09
Conirostrum albifrons,13,3,0.0000,2026-09-09
Conirostrum albifrons,11,2,0.0000,2026-09-09
Conirostrum albifrons,22,1,0.0000,2026-09-09
Conirostrum ferrugineiventre,23,6,0.0001,2026-09-09
Conirostrum ferrugineiventre,11,2,0.0000,2026-09-09
Conirostrum ferrugineiventre,13,2,0.0000,2026-09-09
Conirostrum leucogenys,13,4,0.0001,2026-09-09
Conirostrum leucogenys,11,2,0.0000,2026-09-09
Conirostrum leucogenys,23,2,0.0000,2026-09-09
Conirostrum rufum,13,7,0.0001,2026-09-09
Conirostrum rufum,23,6,0.0000,2026-09-09
Conirostrum rufum,22,2,0.0000,2026-09-09
Conirostrum rufum,11,1,0.0000,2026-09-09
Conirostrum rufum,19,1,0.0000,2026-09-09
Conirostrum sitticolor,23,12,0.0001,2026-09-09
Conirostrum sitticolor,11,3,0.0000,2026-09-09
Conirostrum sitticolor,13,1,0.0000,2026-09-09
Conirostrum sitticolor,22,1,0.0000,2026-09-09
Conirostrum speciosum,23,20,0.0001,2026-09-09
Conirostrum speciosum,13,8,0.0000,2026-09-09
Conirostrum speciosum,22,6,0.0000,2026-09-09
Conirostrum speciosum,11,2,0.0000,2026-09-09
Conirostrum speciosum,27,2,0.0000,2026-09-09
Conirostrum tamarugense,23,13,0.0001,2026-09-09
Conirostrum tamarugense,13,8,0.0000,2026-09-09
Conirostrum tamarugense,11,3,0.0000,2026-09-09
Conirostrum tamarugense,16,3,0.0000,2026-09-09
Conirostrum tamarugense,12,1,0.0000,2026-09-09
Conirostrum tamarugense,24,1,0.0000,2026-09-09
Conopias albovittatus,23,6,0.0001,2026-09-09
Conopias albovittatus,11,3,0.0000,2026-09-09
Conopias albovittatus,13,1,0.0000,2026-09-09
Conopias albovittatus,22,1,0.0000,2026-09-09
Conopias cinchoneti,23,6,0.0001,2026-09-09
Conopias cinchoneti,11,3,0.0000,2026-09-09
Conopias cinchoneti,13,2,0.0000,2026-09-09
Conopias cinchoneti,22,1,0.0000,2026-09-09
Conopias parvus,23,3,0.0001,2026-09-09
Conopias parvus,11,2,0.0000,2026-09-09
Conopias parvus,20,1,0.0000,2026-09-09
Conopias trivirgatus,13,8,0.0001,2026-09-09
Conopias trivirgatus,23,7,0.0000,2026-09-09
Conopias trivirgatus,11,3,0.0000,2026-09-09
Conopias trivirgatus,33,1,0.0000,2026-09-09
Conopophaga ardesiaca,23,11,0.0001,2026-09-09
Conopophaga ardesiaca,11,1,0.0000,2026-09-09
Conopophaga ardesiaca,22,1,0.0000,2026-09-09
Conopophaga castaneiceps,23,10,0.0001,2026-09-09
Conopophaga castaneiceps,22,4,0.0000,2026-09-09
Conopophaga castaneiceps,13,2,0.0000,2026-09-09
Conopophaga castaneiceps,24,2,0.0000,2026-09-09
Conopophaga castaneiceps,11,1,0.0000,2026-09-09
Conopophaga castaneiceps,19,1,0.0000,2026-09-09
Conopophaga castaneiceps,27,1,0.0000,2026-09-09
Conopophaga lineata,23,36,0.0001,2026-09-09
Conopophaga lineata,22,6,0.0000,2026-09-09
Conopophaga lineata,11,5,0.0000,2026-09-09
Conopophaga lineata,13,4,0.0000,2026-09-09
Conopophaga lineata,17,2,0.0000,2026-09-09
Conopophaga lineata,32,1,0.0000,2026-09-09
Conopophaga melanogaster,23,4,0.0001,2026-09-09
Conopophaga melanogaster,24,2,0.0000,2026-09-09
Conopophaga melanogaster,11,1,0.0000,2026-09-09
Conopophaga melanogaster,13,1,0.0000,2026-09-09
Conopophaga melanogaster,22,1,0.0000,2026-09-09
Conopophaga melanops,23,28,0.0001,2026-09-09
Conopophaga melanops,22,8,0.0000,2026-09-09
Conopophaga melanops,11,2,0.0000,2026-09-09
Conopophaga melanops,17,1,0.0000,2026-09-09
Conopophaga melanops,33,1,0.0000,2026-09-09
Conopophaga peruviana,23,13,0.0001,2026-09-09
Conopophaga peruviana,22,2,0.0000,2026-09-09
Conopophaga peruviana,11,1,0.0000,2026-09-09
Conopophaga peruviana,13,1,0.0000,2026-09-09
Conopophaga roberti,23,8,0.0001,2026-09-09
Conopophaga roberti,22,2,0.0000,2026-09-09
Conopophaga roberti,11,1,0.0000,2026-09-09
Conopophaga roberti,13,1,0.0000,2026-09-09
Conopophaga roberti,17,1,0.0000,2026-09-09
Conopophaga roberti,24,1,0.0000,2026-09-09
Conopophila albogularis,23,7,0.0001,2026-09-09
Conopophila albogularis,11,2,0.0000,2026-09-09
Conopophila albogularis,13,1,0.0000,2026-09-09
Conopophila albogularis,27,1,0.0000,2026-09-09
Conopophila rufogularis,23,12,0.0001,2026-09-09
Conopophila rufogularis,11,2,0.0000,2026-09-09
Conopophila rufogularis,24,2,0.0000,2026-09-09
Conopophila rufogularis,13,1,0.0000,2026-09-09
Conopophila whitei,23,6,0.0001,2026-09-09
Conopophila whitei,11,2,0.0000,2026-09-09
Conopophila whitei,13,2,0.0000,2026-09-09
Conopophila whitei,17,1,0.0000,2026-09-09
Conothraupis speculigera,23,13,0.0001,2026-09-09
Conothraupis speculigera,22,6,0.0000,2026-09-09
Conothraupis speculigera,11,2,0.0000,2026-09-09
Conothraupis speculigera,13,1,0.0000,2026-09-09
Contopus albogularis,11,3,0.0001,2026-09-09
Contopus albogularis,23,3,0.0000,2026-09-09
Contopus albogularis,13,2,0.0000,2026-09-09
Contopus albogularis,22,1,0.0000,2026-09-09
Contopus caribaeus,23,8,0.0001,2026-09-09
Contopus caribaeus,11,2,0.0000,2026-09-09
Contopus caribaeus,22,1,0.0000,2026-09-09
Contopus cooperi,23,113,0.0001,2026-09-09
Contopus cooperi,13,13,0.0000,2026-09-09
Contopus cooperi,11,9,0.0000,2026-09-09
Contopus cooperi,22,9,0.0000,2026-09-09
Contopus cooperi,17,2,0.0000,2026-09-09
Contopus cooperi,14,1,0.0000,2026-09-09
Contopus cooperi,19,1,0.0000,2026-09-09
Contopus fumigatus,23,12,0.0001,2026-09-09
Contopus fumigatus,34,1,0.0000,2026-09-09
Contopus hispaniolensis,23,6,0.0001,2026-09-09
Contopus hispaniolensis,11,2,0.0000,2026-09-09
Contopus hispaniolensis,13,1,0.0000,2026-09-09
Contopus hispaniolensis,22,1,0.0000,2026-09-09
Contopus latirostris,23,10,0.0001,2026-09-09
Contopus latirostris,11,2,0.0000,2026-09-09
Contopus latirostris,13,1,0.0000,2026-09-09
Contopus latirostris,22,1,0.0000,2026-09-09
Contopus lugubris,23,4,0.0001,2026-09-09
Contopus lugubris,11,2,0.0000,2026-09-09
Contopus lugubris,13,2,0.0000,2026-09-09
Contopus lugubris,22,2,0.0000,2026-09-09
Contopus nigrescens,23,8,0.0001,2026-09-09
Contopus nigrescens,11,3,0.0000,2026-09-09
Contopus nigrescens,22,1,0.0000,2026-09-09
Contopus ochraceus,22,16,0.0001,2026-09-09
Contopus ochraceus,11,2,0.0000,2026-09-09
Contopus ochraceus,13,2,0.0000,2026-09-09
Contopus ochraceus,23,2,0.0000,2026-09-09
Contopus ochraceus,29,1,0.0000,2026-09-09
Contopus pallidus,23,4,0.0001,2026-09-09
Contopus pallidus,11,2,0.0000,2026-09-09
Contopus pallidus,19,1,0.0000,2026-09-09
Contopus pertinax,23,17,0.0001,2026-09-09
Contopus pertinax,22,11,0.0000,2026-09-09
Contopus pertinax,11,3,0.0000,2026-09-09
Contopus pertinax,13,3,0.0000,2026-09-09
Contopus pertinax,19,2,0.0000,2026-09-09
Contopus sordidulus,23,63,0.0001,2026-09-09
Contopus sordidulus,13,9,0.0000,2026-09-09
Contopus sordidulus,22,6,0.0000,2026-09-09
Contopus sordidulus,11,5,0.0000,2026-09-09
Contopus sordidulus,19,1,0.0000,2026-09-09
Contopus virens,23,71,0.0001,2026-09-09
Contopus virens,13,12,0.0000,2026-09-09
Contopus virens,11,11,0.0000,2026-09-09
Contopus virens,22,8,0.0000,2026-09-09
Contopus virens,12,1,0.0000,2026-09-09
Copsychus mindanensis,11,4,0.0001,2026-09-09
Copsychus mindanensis,13,2,0.0000,2026-09-09
Copsychus mindanensis,22,1,0.0000,2026-09-09
Copsychus saularis,23,71,0.0001,2026-09-09
Copsychus saularis,13,30,0.0000,2026-09-09
Copsychus saularis,11,17,0.0000,2026-09-09
Copsychus saularis,22,4,0.0000,2026-09-09
Copsychus saularis,27,2,0.0000,2026-09-09
Copsychus saularis,33,2,0.0000,2026-09-09
Copsychus saularis,17,1,0.0000,2026-09-09
Copsychus saularis,20,1,0.0000,2026-09-09
Copsychus saularis,24,1,0.0000,2026-09-09
Copsychus saularis,36,1,0.0000,2026-09-09
Coracias abyssinicus,23,21,0.0001,2026-09-09
Coracias abyssinicus,33,1,0.0000,2026-09-09
Coracias affinis,23,5,0.0001,2026-09-09
Coracias affinis,13,2,0.0000,2026-09-09
Coracias affinis,33,1,0.0000,2026-09-09
Coracias caudatus,23,32,0.0001,2026-09-09
Coracias cyanogaster,23,14,0.0001,2026-09-09
Coracias cyanogaster,11,3,0.0000,2026-09-09
Coracias garrulus,23,131,0.0001,2026-09-09
Coracias garrulus,11,31,0.0000,2026-09-09
Coracias garrulus,22,15,0.0000,2026-09-09
Coracias garrulus,24,13,0.0000,2026-09-09
Coracias garrulus,13,7,0.0000,2026-09-09
Coracias garrulus,27,5,0.0000,2026-09-09
Coracias garrulus,33,4,0.0000,2026-09-09
Coracias garrulus,19,3,0.0000,2026-09-09
Coracias garrulus,12,1,0.0000,2026-09-09
Coracias garrulus,16,1,0.0000,2026-09-09
Coracias garrulus,26,1,0.0000,2026-09-09
Coracias naevius,23,8,0.0001,2026-09-09
Coracias naevius,12,1,0.0000,2026-09-09
Coracias spatulatus,23,8,0.0001,2026-09-09
Coracias spatulatus,12,1,0.0000,2026-09-09
Coracias spatulatus,13,1,0.0000,2026-09-09
Coracias temminckii,11,5,0.0001,2026-09-09
Coracias temminckii,13,2,0.0000,2026-09-09
Coracias temminckii,23,2,0.0000,2026-09-09
Coracina atriceps,11,3,0.0001,2026-09-09
Coracina atriceps,23,2,0.0000,2026-09-09
Coracina atriceps,13,1,0.0000,2026-09-09
Coracina boyeri,11,3,0.0001,2026-09-09
Coracina boyeri,13,3,0.0000,2026-09-09
Coracina boyeri,23,3,0.0000,2026-09-09
Coracina caeruleogrisea,11,4,0.0001,2026-09-09
Coracina caeruleogrisea,23,4,0.0000,2026-09-09
Coracina caeruleogrisea,24,2,0.0000,2026-09-09
Coracina caledonica,23,5,0.0001,2026-09-09
Coracina caledonica,11,3,0.0000,2026-09-09
Coracina caledonica,24,2,0.0000,2026-09-09
Coracina caledonica,33,1,0.0000,2026-09-09
Coracina larvata,23,5,0.0001,2026-09-09
Coracina larvata,11,2,0.0000,2026-09-09
Coracina larvata,13,2,0.0000,2026-09-09
Coracina larvata,19,1,0.0000,2026-09-09
Coracina leucopygia,23,5,0.0001,2026-09-09
Coracina leucopygia,11,3,0.0000,2026-09-09
Coracina leucopygia,13,2,0.0000,2026-09-09
Coracina lineata,23,8,0.0001,2026-09-09
Coracina lineata,11,4,0.0000,2026-09-09
Coracina lineata,24,2,0.0000,2026-09-09
Coracina longicauda,11,4,0.0001,2026-09-09
Coracina longicauda,23,3,0.0000,2026-09-09
Coracina longicauda,13,1,0.0000,2026-09-09
Coracina maxima,23,9,0.0001,2026-09-09
Coracina maxima,11,3,0.0000,2026-09-09
Coracina maxima,13,2,0.0000,2026-09-09
Coracina maxima,19,1,0.0000,2026-09-09
Coracina novaehollandiae,23,10,0.0001,2026-09-09
Coracina novaehollandiae,11,4,0.0000,2026-09-09
Coracina novaehollandiae,24,2,0.0000,2026-09-09
Coracina novaehollandiae,13,1,0.0000,2026-09-09
Coracina personata,11,3,0.0001,2026-09-09
Coracina personata,13,2,0.0000,2026-09-09
Coracina personata,23,2,0.0000,2026-09-09
Coracina schistacea,23,5,0.0001,2026-09-09
Coracina schistacea,11,2,0.0000,2026-09-09
Coracina schistacea,13,1,0.0000,2026-09-09
Coracina schistacea,19,1,0.0000,2026-09-09
Coracina temminckii,23,7,0.0001,2026-09-09
Coracina temminckii,11,3,0.0000,2026-09-09
Coracina temminckii,13,2,0.0000,2026-09-09
Coracina welchmani,11,2,0.0001,2026-09-09
Coracina welchmani,13,1,0.0000,2026-09-09
Coracina welchmani,19,1,0.0000,2026-09-09
Coracina welchmani,33,1,0.0000,2026-09-09
Coracopsis vasa,23,17,0.0001,2026-09-09
Coracopsis vasa,11,4,0.0000,2026-09-09
Coracopsis vasa,27,4,0.0000,2026-09-09
Coracopsis vasa,32,3,0.0000,2026-09-09
Coracopsis vasa,13,2,0.0000,2026-09-09
Coracopsis vasa,14,2,0.0000,2026-09-09
